id,income,age,score,icc,rate,total_debt,amount_to_be_lend,F,M,FAMILIA,PROPIO,RENTADO,Empleado,Negocio propio,Retirado,Licenciatura,Posgrado,Preparatoria,CASADO,DIVORCIADO,SEPARADO,SOLTERO,UNION_LIBRE,VIUDO,APPROVED,REJECTED
5506,10300.0,29.0,644,2,33,34121,34329.61,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5492,35000.0,32.0,697,5,25,11200,11200.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
5486,35000.0,26.0,701,7,25,15000,15000.0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
5479,20000.0,43.0,625,3,35,39000,82763.72,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
5473,24000.0,50.0,646,3,32,80850,55755.85,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
5459,35000.0,32.0,697,5,25,49000,48937.49,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
5450,24000.0,53.0,696,6,25,27368,27368.63,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
5448,73000.0,45.0,633,4,34,354000,269675.02,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
5441,32500.0,30.0,701,7,25,35888,35887.2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
5440,22000.0,60.0,677,8,28,48747,49246.43,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5433,50000.0,46.0,644,7,33,110000,49217.0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5430,35000.0,62.0,630,7,35,107382,60000.0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5427,23000.0,32.0,681,5,27,28999,30124.81,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
5425,20000.0,31.0,687,2,27,9787,9787.11,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
5411,10000.0,24.0,641,1,33,15700,15565.14,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
5400,6390.0,24.0,661,4,30,19000,18465.98,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5399,30000.0,42.0,677,7,28,88000,94555.67,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
5396,13000.0,30.0,629,3,35,36200,36641.18,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
5395,16000.0,33.0,679,7,28,28500,27669.61,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
5394,25000.0,22.0,675,5,28,50000,28030.27,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
5389,7000.0,24.0,663,8,30,6555,5804.6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5386,12000.0,27.0,657,1,31,27675,27625.61,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
5382,35000.0,25.0,709,7,23,76843,60000.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
5381,10000.0,31.0,660,8,30,7500,8223.95,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
5380,15000.0,25.0,675,3,28,8044,8044.49,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
5379,26000.0,47.0,671,4,29,60000,58900.28,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
5375,20000.0,37.0,701,6,25,66483,66482.4,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
5374,62693.0,37.0,713,9,23,141829,42731.23,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
5366,25000.0,29.0,691,5,26,59300,39445.13,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5328,30000.0,42.0,692,6,26,56249,57812.43,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
5317,35000.0,31.0,678,7,28,45000,44747.83,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5316,7000.0,24.0,630,1,35,18700,18734.14,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5310,13000.0,42.0,699,8,25,40200,40853.9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5304,17000.0,26.0,659,6,31,20000,20435.45,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
5302,60000.0,42.0,664,8,30,35000,35000.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
5301,15000.0,32.0,654,1,31,11658,12215.92,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5300,19000.0,23.0,659,3,31,10500,10368.62,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
5288,8000.0,24.0,649,4,32,28000,27021.13,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
5283,8500.0,37.0,634,6,34,15000,13650.53,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
5276,10000.0,21.0,660,6,30,20000,19973.16,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
5274,25000.0,31.0,653,8,31,79303,75988.4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
5269,15000.0,26.0,679,7,28,58425,58440.45,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5264,17000.0,26.0,656,6,31,11500,11500.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5258,100000.0,35.0,698,5,25,68000,60000.0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
5256,27000.0,33.0,676,7,28,27000,31805.92,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
5250,16000.0,29.0,719,8,22,110000,60000.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
5248,12000.0,31.0,682,7,27,28500,28500.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5244,12000.0,23.0,636,7,34,29504,26086.43,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
5241,15000.0,26.0,666,5,30,10000,10421.73,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5239,42000.0,34.0,625,6,35,98322,60000.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
5229,34000.0,33.0,666,7,30,54000,31368.68,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5197,11800.0,30.0,687,8,27,14000,13549.15,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5180,46000.0,47.0,683,5,27,100000,53204.75,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5165,30000.0,27.0,681,4,27,150000,49167.62,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
5162,12000.0,29.0,652,0,32,10000,9368.75,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
5160,80000.0,55.0,664,8,30,56746,51660.75,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
5156,13000.0,42.0,679,3,28,90000,60000.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
5153,80000.0,55.0,721,9,22,56746,56746.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
5146,13000.0,26.0,666,2,30,22520,8148.1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
5129,60000.0,39.0,694,5,26,42167,28202.88,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
5119,7200.0,27.0,645,8,33,6711,5242.41,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5112,12000.0,40.0,644,2,33,10000,26664.63,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
5107,8500.0,21.0,673,6,29,15000,15494.69,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5092,13500.0,58.0,661,8,30,42133,49132.84,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
5083,30000.0,35.0,708,8,24,77000,64608.46,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5079,10000.0,23.0,700,7,25,10542,10541.17,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5072,15000.0,46.0,677,6,28,7354,17919.16,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
5070,15000.0,26.0,682,5,27,40000,38777.61,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
5068,15000.0,46.0,677,6,28,10564,10564.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
5062,30000.0,32.0,686,7,27,50000,46921.14,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
5061,18000.0,33.0,681,7,27,19437,19507.22,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
5048,4600.0,22.0,701,6,25,6900,6874.16,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5043,17000.0,28.0,704,6,24,15415,15415.55,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5042,6200.0,22.0,626,5,35,16700,14595.11,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
5033,28622.0,35.0,640,8,33,100000,60000.0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5032,10000.0,34.0,682,5,27,45000,45029.8,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
5031,68000.0,26.0,658,5,31,368403,60000.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5030,20000.0,30.0,700,8,25,53010,53010.91,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
5029,14000.0,49.0,682,7,27,9963,9963.81,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5013,20000.0,37.0,683,3,27,18600,18645.41,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
5012,15000.0,49.0,696,7,25,15000,12679.8,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
5009,8000.0,21.0,625,7,35,6600,6915.8,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4992,50000.0,53.0,694,2,26,21000,20750.85,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4984,15000.0,31.0,657,5,31,44288,46811.52,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4975,9000.0,30.0,666,6,30,33500,31561.9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4972,20000.0,50.0,689,7,26,50000,47136.58,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
4965,24000.0,33.0,705,6,24,16000,16197.31,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4964,13000.0,55.0,675,7,28,9000,9012.32,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4963,170000.0,26.0,658,6,31,40555,34603.34,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
4962,28928.0,30.0,678,4,28,33944,38642.17,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4951,30000.0,62.0,697,6,25,186139,59920.02,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4950,9000.0,58.0,697,9,25,13500,13253.46,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4949,25000.0,31.0,708,8,24,23000,22777.39,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4948,35000.0,29.0,680,7,28,35000,36169.79,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4945,8000.0,36.0,650,3,32,24000,21361.88,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4942,12000.0,33.0,697,8,25,17664,13145.23,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4941,20000.0,30.0,628,6,35,7000,6533.49,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4938,30000.0,28.0,661,7,30,29633,29633.71,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
4912,29000.0,33.0,641,3,33,41220,41219.17,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4907,20000.0,33.0,675,3,28,85915,64133.44,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4906,7800.0,40.0,674,6,28,12488,12890.26,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
4901,30000.0,50.0,657,1,31,46000,46161.94,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4895,10000.0,31.0,644,5,33,37000,38657.6,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4878,25000.0,56.0,658,7,31,60000,60000.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
4865,20000.0,42.0,628,3,35,30000,31946.5,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4862,23000.0,30.0,722,8,22,35000,34534.99,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4844,11000.0,28.0,671,3,29,36996,37250.2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4839,20000.0,31.0,628,5,35,24341,18815.88,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4837,31000.0,40.0,679,8,28,30120,42837.49,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4833,16000.0,35.0,653,6,31,36573,38856.83,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4825,14000.0,36.0,652,6,32,90000,91699.36,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4819,15000.0,32.0,699,9,25,26086,30993.88,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
4816,18000.0,32.0,649,3,32,15000,14763.6,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
4813,15000.0,23.0,688,3,26,23388,23388.62,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4809,16000.0,50.0,705,8,24,40000,30037.85,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4802,12000.0,29.0,659,8,31,28000,29419.52,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4796,10000.0,27.0,691,7,26,25000,31829.25,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4792,20000.0,46.0,674,4,28,120000,89301.9,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4779,21900.0,44.0,681,7,27,20027,20027.97,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4772,20000.0,26.0,671,4,29,66500,50408.12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4766,20000.0,37.0,660,7,30,110000,78201.67,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4764,20000.0,56.0,645,7,33,130000,112578.24,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
4760,15000.0,28.0,698,8,25,120000,50445.97,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4753,19700.0,36.0,650,5,32,53000,28730.64,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4752,95000.0,36.0,706,7,24,90000,60000.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4748,16552.0,28.0,682,4,27,6000,4957.6,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4745,50000.0,58.0,686,3,27,15000,82924.93,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
4734,10000.0,28.0,660,6,30,34000,34096.52,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4727,9000.0,24.0,676,7,28,33509,18366.37,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4726,15000.0,39.0,675,8,28,31675,31734.41,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4723,4000.0,33.0,659,7,31,8692,8181.29,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4722,12000.0,31.0,627,6,35,36000,26039.82,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4710,35000.0,26.0,688,6,26,25000,25000.0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4702,16000.0,28.0,688,6,26,21890,23999.11,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4695,28000.0,29.0,686,6,27,50000,60000.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4693,25000.0,27.0,705,8,24,29537,29165.47,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4692,6000.0,31.0,660,7,30,18800,19715.13,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
4690,30000.0,29.0,627,5,35,127166,127166.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4689,30000.0,29.0,627,5,35,59978,59978.05,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4687,20000.0,31.0,628,1,35,22273,19671.14,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
4672,15000.0,36.0,631,3,35,37000,38806.92,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
4670,16000.0,33.0,695,7,25,58639,44998.09,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4662,12000.0,24.0,660,5,30,65861,47867.98,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4660,7200.0,34.0,676,7,28,7739,7739.02,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
4659,40000.0,32.0,689,6,26,45000,36087.39,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4657,28000.0,31.0,693,7,26,59000,59171.67,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4654,73000.0,35.0,641,4,33,190112,61983.13,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
4650,25000.0,39.0,663,3,30,11424,12002.27,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4649,13000.0,35.0,705,7,24,6087,6860.64,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4629,29000.0,39.0,688,7,26,100000,53165.19,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4626,35000.0,32.0,683,8,27,68735,36611.08,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
4625,10000.0,31.0,698,7,25,50000,46083.17,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4613,10000.0,41.0,655,7,31,60000,68726.31,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4591,10000.0,29.0,716,8,22,7780,6069.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4583,12000.0,25.0,645,5,33,12500,12225.48,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
4576,12000.0,25.0,649,7,32,21000,21000.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4573,20000.0,29.0,625,5,35,63000,65595.13,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4569,15000.0,25.0,647,4,32,27744,27131.14,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4568,15000.0,36.0,631,3,35,88600,88600.0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
4567,53000.0,34.0,646,3,32,104338,60000.0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4563,45000.0,51.0,627,1,35,15400,14914.95,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4560,20200.0,26.0,633,6,34,12382,10975.78,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4559,7000.0,28.0,627,6,35,15500,15443.21,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
4553,12000.0,34.0,659,7,31,17397,17397.19,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
4550,20000.0,45.0,700,7,25,202000,60000.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
4547,12000.0,48.0,659,3,31,10000,10234.57,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
4539,16000.0,39.0,718,8,22,24574,24987.88,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
4535,7000.0,29.0,661,6,30,17000,18242.12,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4534,19000.0,27.0,690,6,26,20674,21058.38,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4533,26000.0,48.0,710,8,23,120000,120046.12,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4523,46000.0,45.0,650,7,32,133105700,68515.73,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4518,47000.0,27.0,633,2,34,55600,46684.85,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4515,15000.0,26.0,651,7,32,60000,60000.0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4514,20000.0,29.0,700,8,25,49000,27019.84,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4512,7000.0,22.0,631,3,35,15700,15815.62,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4511,16000.0,26.0,665,8,30,69843,48083.62,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4506,10000.0,38.0,713,8,23,12000,11838.18,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4504,25000.0,30.0,647,1,32,64396,59104.74,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4500,14000.0,36.0,692,7,26,33840,33840.89,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4498,16000.0,39.0,628,7,35,55500,55500.0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
4491,13000.0,37.0,659,7,31,35000,29182.09,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4478,10000.0,28.0,630,6,35,33200,18622.77,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4470,9500.0,23.0,636,6,34,22924,22923.39,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4458,4600.0,28.0,626,6,35,13000,26112.6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4455,13000.0,28.0,654,6,31,48000,48000.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4449,46000.0,58.0,635,7,34,51000,51000.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
4440,40000.0,27.0,629,4,35,32938,38750.97,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4438,17000.0,36.0,648,7,32,9732,10243.63,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4437,14000.0,48.0,726,9,21,13000,16628.23,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4435,16000.0,26.0,656,7,31,10975,11259.07,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4427,30000.0,42.0,712,8,23,109000,60000.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
4426,15000.0,27.0,669,5,29,39500,37344.45,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4424,45000.0,43.0,666,6,30,45000,39924.58,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
4423,5000.0,20.0,686,6,27,7249,7249.04,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
4421,10000.0,36.0,693,5,26,11835,25445.09,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
4420,30000.0,37.0,685,4,27,15000,18645.41,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4406,12000.0,32.0,709,9,23,76500,60000.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4400,47500.0,33.0,659,4,31,88260,49398.09,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4394,14000.0,31.0,697,4,25,50000,45718.67,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4390,8000.0,25.0,697,9,25,6423,6422.89,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
4387,39000.0,37.0,685,4,27,38000,38000.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4383,30000.0,35.0,684,4,27,21658,21658.54,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
4378,25000.0,40.0,668,6,29,22467,22467.25,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4367,5000.0,27.0,649,6,32,12192,12192.6,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4348,10000.0,30.0,712,9,23,21000,17153.57,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
4342,30500.0,32.0,648,5,32,27440,27436.12,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4340,15000.0,40.0,697,9,25,38000,37949.95,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4320,13000.0,42.0,657,7,31,70000,72937.93,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
4313,16000.0,43.0,639,7,33,42000,5350.42,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4305,15000.0,23.0,686,8,27,12470,12467.47,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
4304,8000.0,46.0,662,8,30,6524,6404.66,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4303,42000.0,42.0,672,5,29,161352,53968.32,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
4272,22000.0,37.0,641,3,33,45000,45677.83,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4271,15000.0,30.0,638,8,34,42500,44299.02,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4263,30000.0,38.0,663,1,30,42170,42170.69,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
4262,5200.0,46.0,659,7,31,13800,12323.57,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
